id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
18843,2006-04-25,Dr. Dolittle 3,Dr. Dolittle 3,Dr. Dolittle Collection,3169,0,0,93,12.723,5.1,446,False,"{'id': 3169, 'name': 'Dr. Dolittle Collection', 'poster_path': '/yGF6vv7ekbkf9C3FRjrGIrkyyhc.jpg', 'backdrop_path': '/dtz0ju3dikZaiSJ9HmVoMs9imT8.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 93605, 'logo_path': None, 'name': 'D3C Productions Ltd.', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Like Father, Like Daughter!","Lisa Dolittle sends her daughter to 'Durango', a Dude Ranch, to find herself. While there, she uses her talent to talk to the animals in order to save Durango from being taken over by a neighboring Ranch.",tt0481513,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
19273,2009-04-08,Dr. Dolittle: Million Dollar Mutts,Dr. Dolittle: Million Dollar Mutts,Dr. Dolittle Collection,3169,6000000,0,90,9.17,5.5,123,False,"{'id': 3169, 'name': 'Dr. Dolittle Collection', 'poster_path': '/yGF6vv7ekbkf9C3FRjrGIrkyyhc.jpg', 'backdrop_path': '/dtz0ju3dikZaiSJ9HmVoMs9imT8.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 3635, 'logo_path': '/e4dCQJpJjwL46i1WuGpTIO3srL6.png', 'name': '20th Century Fox Home Entertainment', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Lucky superstar!,"Maya Dolittle can talk to animals. She gets discovered and Tiffany Monaco, a Hollywood star, brings her to L.A. to help her little puppy, who turns out to be a boy.",tt1080926,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
27996,2008-03-04,Dr. Dolittle: Tail to the Chief,Dr. Dolittle: Tail to the Chief,Dr. Dolittle Collection,3169,6000000,0,85,9.046,5.4,180,False,"{'id': 3169, 'name': 'Dr. Dolittle Collection', 'poster_path': '/yGF6vv7ekbkf9C3FRjrGIrkyyhc.jpg', 'backdrop_path': '/dtz0ju3dikZaiSJ9HmVoMs9imT8.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 171983, 'logo_path': None, 'name': 'DD4C Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The White House Has Gone To The Dogs!,"Maya Dolittle is back in a heartwarming adventure of presidential proportions! Maya's dream of going to vet school is put on hold when she gets a call from the president of the United States. It seems the First Dog is out of control, and the president needs Maya's help. It's up to Maya and her own dog, Lucky, to stop a canine catastrophe from becoming a national crisis!",tt1024724,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
14400,2008-12-17,Largo Winch,The Heir Apparent: Largo Winch,Largo Winch Collection,70764,25400000,17100000,108,33.719,6.1,527,False,"{'id': 70764, 'name': 'Largo Winch Collection', 'poster_path': '/bpUPREscFpjllSnPR28UW6FdFEq.jpg', 'backdrop_path': '/9RbOJOG3qb9naM5sZDsRaUdNw5x.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 6750, 'logo_path': None, 'name': 'Pan-Européenne', 'origin_country': 'FR'}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 139617, 'logo_path': None, 'name': 'Araneo', 'origin_country': 'BE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 14362, 'logo_path': None, 'name': 'October Pictures', 'origin_country': 'HK'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,"After a powerful billionaire is murdered, his secret adoptive son must race to prove his legitimacy, find his father's killers and stop them from taking over his financial empire.",tt0808339,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",fr
57331,2011-02-16,Largo Winch II,Largo Winch II,Largo Winch Collection,70764,21200000,14400000,119,21.285,5.892,353,False,"{'id': 70764, 'name': 'Largo Winch Collection', 'poster_path': '/bpUPREscFpjllSnPR28UW6FdFEq.jpg', 'backdrop_path': '/9RbOJOG3qb9naM5sZDsRaUdNw5x.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 6750, 'logo_path': None, 'name': 'Pan-Européenne', 'origin_country': 'FR'}, {'id': 9066, 'logo_path': None, 'name': 'Climax Films', 'origin_country': 'BE'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 851, 'logo_path': '/kieSA3GFVysJcAUXNRer06u6e5x.png', 'name': 'MEDIA Programme of the European Union', 'origin_country': 'BE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 14362, 'logo_path': None, 'name': 'October Pictures', 'origin_country': 'HK'}, {'id': 11924, 'logo_path': '/3uGsFGMUjLw52rvEllvs2txnJmn.png', 'name': 'Casa Kafka Pictures', 'origin_country': 'BE'}, {'id': 139617, 'logo_path': None, 'name': 'Araneo', 'origin_country': 'BE'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,The Burma Conspiracy,"Propelled to the head of the W Group after the death of his adoptive father, Largo Winch decides, to everyone's surprise, to sell it, and use the proceeds to create an ambitious humanitarian foundation. But on the very same day, he finds himself accused of crimes against humanity by a mysterious witness. To prove his innocence, Largo will have to retrace the steps of his past life, in the heart of the Burmese jungle.",tt1322333,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",fr
1000075,2024-07-31,Largo Winch: Le prix de l'argent,The Price of Money: A Largo Winch Adventure,Largo Winch Collection,70764,17000000,0,100,191.174,5.6,44,False,"{'id': 70764, 'name': 'Largo Winch Collection', 'poster_path': '/bpUPREscFpjllSnPR28UW6FdFEq.jpg', 'backdrop_path': '/9RbOJOG3qb9naM5sZDsRaUdNw5x.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 6750, 'logo_path': None, 'name': 'Pan-Européenne', 'origin_country': 'FR'}, {'id': 3040, 'logo_path': '/aZww3B7RCFAMV1qrDZDrdeB8qcI.png', 'name': 'Versus Production', 'origin_country': 'BE'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}, {'id': 24430, 'logo_path': '/7ZIwXTA5QVD6feybiITOL6OYJPJ.png', 'name': 'BeTV', 'origin_country': 'BE'}, {'id': 92187, 'logo_path': '/yrAyYme1zlZtHuhlWS3DlFAj762.png', 'name': 'Proximus', 'origin_country': 'BE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 169055, 'logo_path': None, 'name': 'la Fédération Wallonie- Bruxelles', 'origin_country': ''}, {'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}, {'id': 124138, 'logo_path': '/bcJuzZ0gnOUGWg52haT0ueAFHlP.png', 'name': 'screen.brussels', 'origin_country': 'BE'}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 12352, 'logo_path': '/fkIacb6MddD6trIWamr33SIcUAn.png', 'name': 'Wallimage', 'origin_country': 'BE'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Largo Winch, devastated by the kidnapping of his son, realizes that if he finds those responsible for his bankruptcy, maybe he'll see his son again.",tt23049322,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",fr
9086,1990-08-01,Young Guns II,Young Guns II,Young Guns Collection,9329,20000000,59000000,104,17.92,6.516,532,False,"{'id': 9329, 'name': 'Young Guns Collection', 'poster_path': '/rGfhkCc12JGpcD2Jl6L5vGXv5xF.jpg', 'backdrop_path': '/AoFo9HeJU7jiHAUNawpwhs3zQbd.jpg'}","[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The west just got wilder.,"Three of the original five ""young guns"" — Billy the Kid, Jose Chavez y Chavez, and Doc Scurlock — return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett.",tt0100994,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
11967,1988-02-17,Young Guns,Young Guns,Young Guns Collection,9329,13000000,44700000,107,19.186,6.7,912,False,"{'id': 9329, 'name': 'Young Guns Collection', 'poster_path': '/rGfhkCc12JGpcD2Jl6L5vGXv5xF.jpg', 'backdrop_path': '/AoFo9HeJU7jiHAUNawpwhs3zQbd.jpg'}","[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 12360, 'logo_path': '/EugVVMfcbv9zxCr0C60VhD0vGY.png', 'name': 'Vestron Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Six reasons why the west was wild.,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",tt0096487,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
931598,,Guns III - Alias: Billy the Kid,Guns III - Alias: Billy the Kid,Young Guns Collection,9329,0,0,0,3.559,0.0,0,False,"{'id': 9329, 'name': 'Young Guns Collection', 'poster_path': '/rGfhkCc12JGpcD2Jl6L5vGXv5xF.jpg', 'backdrop_path': '/AoFo9HeJU7jiHAUNawpwhs3zQbd.jpg'}","[{'id': 37, 'name': 'Western'}]",[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,Some legends never die,Plot kept under wraps. Third installment of the 'Young Guns' film franchise.,tt13917358,[],en
466344,2017-09-22,The Houses October Built 2,The Houses October Built 2,The Houses October Built Collection,478328,0,0,99,5.324,4.909,88,False,"{'id': 478328, 'name': 'The Houses October Built Collection', 'poster_path': '/siojhNwiOdchlv48nPixf8MDjra.jpg', 'backdrop_path': None}","[{'id': 27, 'name': 'Horror'}]",[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Recovering from the trauma of being kidnapped last Halloween by the Blue Skeleton - a group who take ""extreme haunt"" to another level - five friends decide they must face their fears in order to move on. Heading back out on the road to visit more haunted house attractions, signs of the Blue Skeleton start appearing again and a new terror begins.",tt7068818,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
293572,2014-10-10,The Houses October Built,The Houses October Built,The Houses October Built Collection,478328,0,0,91,9.338,4.893,327,False,"{'id': 478328, 'name': 'The Houses October Built Collection', 'poster_path': '/siojhNwiOdchlv48nPixf8MDjra.jpg', 'backdrop_path': None}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 6302, 'logo_path': None, 'name': 'Room 101', 'origin_country': ''}, {'id': 145820, 'logo_path': None, 'name': 'Foreboding Films', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Beneath the fake blood and cheap masks of countless haunted house attractions across the country, there are whispers of truly terrifying alternatives. Looking to find an authentic, blood-curdling good fright for Halloween, five friends set off on a road trip in an RV to track down these underground Haunts. Just when their search seems to reach a dead end, strange and disturbing things start happening and it becomes clear that the Haunt has come to them…",tt1958043,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9336,1984-03-22,Police Academy,Police Academy,Police Academy Collection,9338,4500000,81198894,97,32.371,6.683,2658,False,"{'id': 9338, 'name': 'Police Academy Collection', 'poster_path': '/q6npkfLX1jryO4a3GI63WJW9TrT.jpg', 'backdrop_path': '/fwEx2pw3qgI57Z5QbCBiO5YmjW3.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 7965, 'logo_path': '/eZ6DeFO1mhHtzxB1aACcEzKqQ7L.png', 'name': 'The Ladd Company', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Call them slobs. Call them jerks. Call them gross. Just don't call them when you're in trouble.,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",tt0087928,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10157,1985-03-28,Police Academy 2: Their First Assignment,Police Academy 2: Their First Assignment,Police Academy Collection,9338,7600000,55600000,87,20.587,6.076,1542,False,"{'id': 9338, 'name': 'Police Academy Collection', 'poster_path': '/q6npkfLX1jryO4a3GI63WJW9TrT.jpg', 'backdrop_path': '/fwEx2pw3qgI57Z5QbCBiO5YmjW3.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 7965, 'logo_path': '/eZ6DeFO1mhHtzxB1aACcEzKqQ7L.png', 'name': 'The Ladd Company', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"To protect, to serve... and make you laugh. America's funniest crimebusters are back!","Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",tt0089822,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
10587,1987-04-02,Police Academy 4: Citizens on Patrol,Police Academy 4: Citizens on Patrol,Police Academy Collection,9338,17000000,76800000,88,17.071,5.503,1150,False,"{'id': 9338, 'name': 'Police Academy Collection', 'poster_path': '/q6npkfLX1jryO4a3GI63WJW9TrT.jpg', 'backdrop_path': '/fwEx2pw3qgI57Z5QbCBiO5YmjW3.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"On land, on sea, or in the air, no place is safe from them!","A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.",tt0093756,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
11546,1994-06-09,Police Academy: Mission to Moscow,Police Academy: Mission to Moscow,Police Academy Collection,9338,10000000,126247,83,20.315,4.631,867,False,"{'id': 9338, 'name': 'Police Academy Collection', 'poster_path': '/q6npkfLX1jryO4a3GI63WJW9TrT.jpg', 'backdrop_path': '/fwEx2pw3qgI57Z5QbCBiO5YmjW3.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 3467, 'logo_path': '/pumbDNR4udEagb3ldNUMFSA85Fn.png', 'name': 'Studio Trite', 'origin_country': 'RU'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.","The Russians seek help in dealing with the Mafia from the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",tt0110857,"[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
11825,1988-03-17,Police Academy 5: Assignment Miami Beach,Police Academy 5: Assignment Miami Beach,Police Academy Collection,9338,14000000,19510371,90,19.925,5.202,903,False,"{'id': 9338, 'name': 'Police Academy Collection', 'poster_path': '/q6npkfLX1jryO4a3GI63WJW9TrT.jpg', 'backdrop_path': '/fwEx2pw3qgI57Z5QbCBiO5YmjW3.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Hold everything! The cadets are dropping in on Miami Beach for an all new adventure.,The Police Academy misfits travel to Miami Beach for Commandant Lassard to be honored with a prestigious lifetime award pending his retirement. Things take a turn when Lassard unknowingly ends up in possession of stolen diamonds from a jewel heist.,tt0095882,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
